,covers_id,amazon_id,covers_title,amazon_title,similarity_score,covers_isbn,amazon_isbn,is_match
372,Covers_7621,Amazon_2598,Parable of the Sower,The Art of the Lord of the Rings,0.11598121602869607,9780446675505,9780008105754,False
373,Covers_21731,Amazon_7585,Vendetta's Victim: The Third Cassidy McCabe Mystery (Cassidy McCabe Mysteries (Paperback)),Vendetta in Death,0.2231876040250311,9781890768140,9780349422046,False
374,Covers_1841,Amazon_16105,Wait Till Helen Comes : A Ghost Story (Avon Camelot Books (Paperback)),Capitalism: A Ghost Story,0.25793796844873806,9780380704422,9781608463855,False
375,Covers_45045,Amazon_15584,Les Grands Philosophes et leur philosophie : Une histoire mouvementÃ?Â©e et belliqueuse,No et moi,0.25358922228050595,9782846710459,9782253124801,False
376,Covers_20724,Amazon_13660,"San Juan Bautista: The Town, the Mission and the Park",The Teachings of Don Juan,0.29459709418644486,9781884995071,9780671600419,False
377,Covers_44504,Amazon_10878,Time to Kill Sparrows: A Kaleidoscope of Verse by Diplomats and Their Families,Spider-verse,0.22963569689730629,9781857763980,9780785190363,False
378,Covers_38325,Amazon_6422,Die Allendes. Mit brennender Geduld fÃ?Â¼r eine bessere Welt.,Die Welt unter der Lupe - zu Wasser,0.16261362161203113,9783593367750,9783404609499,False
379,Covers_42923,Amazon_5722,"Web Of Deceit (Harlequin Presents, No 1329)",The Human Web,0.29299651386175773,9780373113293,9780393925685,False
380,Covers_4968,Amazon_13107,Rabos de Lagartija (Arete),The De-Textbook,0.142476210510299,9788426412843,9780452298200,False
381,Covers_46703,Amazon_7179,"Psychometrer Eiji, tome 7",D&D Mordenkainen's Tome of Foes,0.19567175375246912,9782871294313,9780786966240,False
382,Covers_46743,Amazon_15083,Der Anruf.,Harry Potter Und Der Stein Der Weisen,0.25109613951206844,9783453189935,9783551354013,False
383,Covers_26489,Amazon_2521,Le Marin rejetÃ?Â© par la mer,La La Land,0.2139377517927378,9782070371471,9780571539826,False
384,Covers_13854,Amazon_5012,"Daddy'S Little Cowgirl (Sexy Single Dads) (Harlequin American Romance, No 766)",My Daddy,0.26081368705295827,9780373167661,9781409309062,False
385,Covers_38969,Amazon_2521,La Bete Humaine (World Classics),La La Land,0.27414969056318783,9782877141475,9780571539826,False
386,Covers_4821,Amazon_3888,One Dimensional Man: Studies in Ideology of Advanced Industrial Society,The Third Industrial Revolution,0.2601613467684689,9780807014172,9780230341975,False
387,Covers_36059,Amazon_3329,Scientology: Ich klage an!,An Autobiography,0.15953404768358048,9783629006370,9780007314669,False
388,Covers_45857,Amazon_12395,"Most Likely to Succeed at Work: How Work Is Just Like High School -- Crib Notes for Getting Along and Getting Ahead Amidst Bullies, Teachers' Pets, Cheerleaders, and Other Members of the \Class\""""",Getting to I Do,0.2658763698020654,9780312317089,9780380718153,False
389,Covers_49018,Amazon_17518,"Andre Breton (Twayne's World Authors Series, No 117)",The Little Breton Bistro,0.28254049995345365,9780805746235,9780349142234,False
390,Covers_42279,Amazon_2358,"Compost This Book!: The Art of Composting for Your Yard, Your Community, and the Planet",The Art Book for Children,0.271421622424537,9780871565969,9780714845111,False
391,Covers_26890,Amazon_17302,Golden Precepts of Esotericism,Golden Moments,0.2525357029587001,9780911500868,9780751541397,False
392,Covers_35042,Amazon_1797,Der Unsichtbare. ( Ab 13 J.).,Apollo 13,0.29822894730062777,9783446200456,9780618619580,False
393,Covers_15728,Amazon_11897,Dashiell Hammett : 5 Complete Novels,The Complete Works,0.19206674491061645,9780517336281,9781857152593,False
394,Covers_19456,Amazon_1710,Die zÃ?Â¤rtliche Zeugin.,To Die For,0.21715457689370343,9783442728947,9780007264094,False
395,Covers_3193,Amazon_2669,The Hunchback of Notre-Dame (Signet Classics (Paperback)),The Library Of Piano Classics,0.17641628394096892,9780451527882,9780825611117,False
396,Covers_41880,Amazon_11570,Das VermÃ?Â¤chtnis meiner Mutter.,Das Reich,0.19281653213388264,9783716022580,9780330509985,False
397,Covers_36537,Amazon_18501,L'Isola Del Giorno Prima,Camino del Norte,0.1607163206861195,9788845228131,9781947474109,False
398,Covers_30926,Amazon_15737,Eine Reise nach Genf. Ein Siggi- Baumeister- Roman.,Roman Lives,0.1623497018096511,9783442453252,9780199537389,False
399,Covers_48657,Amazon_4896,"Bodyguard (Harlequin Intrique, No 309)",No Means No!,0.15410319980463583,9780373223091,9781925089226,False
400,Covers_19561,Amazon_2521,Il corso delle cose (La memoria),La La Land,0.20493920762727097,9788838914720,9780571539826,False
401,Covers_19979,Amazon_16170,Lebenskrisen als Entwicklungschancen. Zeiten des Umbruchs und ihre Krankheitsbilder.,Tintin au pays des Soviets,0.07721911799542001,9783570121832,9782203003033,False
402,Covers_5401,Amazon_3690,Aunt Dimity Beats the Devil (Penguin Mysteries (Paperback)),The Little Book That Still Beats the Market,0.2861332850512522,9780141002194,9780470624159,False
403,Covers_44622,Amazon_2840,Unspoken Desires : Real People Talk About Sexual Experiences and Fantasies They Hide from Their Partners,What I Talk About When I Talk About Running,0.268886178095271,9780312253448,9780099532538,False
404,Covers_3398,Amazon_15083,Der Kuss meiner Schwester,Harry Potter Und Der Stein Der Weisen,0.167063901156703,9783785531228,9783551354013,False
405,Covers_10952,Amazon_11471,"You Could Love Me (Silhoutte Special Edition, No. 734)",Special,0.29951049142382474,9780373097340,9781925384680,False
406,Covers_7566,Amazon_9928,"Oh, wie schÃ?Â¶n ist Panama",Oh She Glows,0.2487984179467622,9783407805331,9780718181505,False
407,Covers_21517,Amazon_18965,Soins du corps,The Canal Du Midi,0.19267663105392308,9782016207680,9781408112731,False
408,Covers_44983,Amazon_15083,Lern- und Arbeitsbuch SAP R/3.,Harry Potter Und Der Stein Der Weisen,0.1023050111963991,9783528057909,9783551354013,False
409,Covers_6022,Amazon_899,"The Wisdom of the Native Americans: Includes the Soul of an Indian and Other Writings by Ohiyesa, and the Great Speeches of Red Jacket, Chief Joseph, and Chief Seattle (Religion and Spirituality)",The Heart and Soul of Change,0.22642318551111745,9781577310792,9781433807091,False
410,Covers_33651,Amazon_994,Korean in a Hurry a Quick Approach to Spoken Korea (Tuttle Language Library),Astrophysics for People in a Hurry,0.2810537265357742,9780804803496,9780393609394,False
411,Covers_21958,Amazon_2598,The Cosmographia of Bernardus Silvestris,The Art of the Lord of the Rings,0.08829851173095048,9780231096256,9780008105754,False
412,Covers_735,Amazon_15524,Cloudsplitter : A Novel,The Novel Cure,0.19389624256808544,9780060930868,9780857864215,False
413,Covers_45246,Amazon_13107,Cabo de Hornos,The De-Textbook,0.17133385080699404,9789561308770,9780452298200,False
414,Covers_1707,Amazon_3492,For Love of Evil : Book Six of Incarnations of Immortality (Incarnations of Immortality (Paperback)),House of Evil,0.2645686361308205,9780380752850,9780312946999,False
415,Covers_32079,Amazon_20228,Los Tres Pasos: UN Relato Imprescindible Para Definir Nuestra Verdadera Pasion Laboral,Pasos 1 Spanish Beginner's Course (Fourth Edition),0.1727009618465438,9788495787149,9781473610682,False
416,Covers_24508,Amazon_9145,The Secret Parts of Fortune : Three Decades of Intense Investigations and Edgy Enthusiasms,A Life in Parts,0.24874154148993355,9780060934460,9781409156598,False
417,Covers_15274,Amazon_18035,Das Haus hinter dem Wind. Roman.,The Other Wind,0.2732985048023641,9783442094127,9781842552117,False
418,Covers_38267,Amazon_2270,Les Valeureux,Dali. Les diners de Gala,0.18170699787806005,9782070377404,9783836508766,False
419,Covers_16717,Amazon_14126,"Ancient Secrets (Silhouette Intimate Moments, No 231)",The Book of Secrets,0.27701628006498696,9780373072316,9781400098347,False
420,Covers_6269,Amazon_1622,"Flashman &amp; the Angel of the Lord: From the Flashman Papers, 1858-59",59 Seconds,0.23805333673774237,9780452274402,9781447273370,False
421,Covers_35830,Amazon_1710,Selig sind die DÃ?Â¼rstenden.,To Die For,0.2013577368192385,9783492236584,9780007264094,False
422,Covers_26687,Amazon_1710,Lulu. Die Geschichte einer Frau.,To Die For,0.22409956909091802,9783442411016,9780007264094,False
423,Covers_12558,Amazon_15737,Die Schone Gegenwart: Roman,Roman Lives,0.24865957584941847,9783492042383,9780199537389,False
424,Covers_37918,Amazon_15524,Afterimage: A Novel,The Novel Cure,0.19389624256808544,9780805066661,9780857864215,False
425,Covers_3921,Amazon_15788,Masochism: Coldness and Cruelty &amp; Venus in Furs,Mars And Venus On A Date,0.2210166728689641,9780942299557,9780091887674,False
426,Covers_37732,Amazon_18345,"The Rancher's Mail Order Bride (Harlequin American Romance, No. 829)",World Order,0.2965218830957443,9780373168309,9780141979007,False
427,Covers_1281,Amazon_16337,"Streams of Silver (Forgotten Realms: The Icewind Dale Trilogy, Book 2)",Forgotten God,0.25718098539106454,9780880386722,9781434767950,False
428,Covers_20516,Amazon_19792,The Y Chromosome,The Story of the World,0.08564935241464153,9780929005164,9781933339054,False
429,Covers_11311,Amazon_1710,Die FlÃ?Â¼chtige.,To Die For,0.2659633386018312,9783499232510,9780007264094,False
430,Covers_23567,Amazon_8502,The Emperor's Pearl : A Judge Dee Mystery (A Judge Dee Mystery),The Pearl,0.28213046627270055,9780226848723,9780140177374,False
431,Covers_33250,Amazon_15083,Lebensweisheit aus der Bibel. Biblische Frauen und MÃ?Â¤nner - Inspiration fÃ?Â¼r heute.,Harry Potter Und Der Stein Der Weisen,0.16362050049841348,9783451273209,9783551354013,False
432,Covers_30736,Amazon_11717,Frommer's Israel from $45 a Day (16th Ed.),D-Day,0.27902070943210816,9780028607160,9780241968970,False
433,Covers_37495,Amazon_2325,Death of a Voodoo Doll (A Penny Spring and Sir Toby Glendower Mystery),Spring,0.2987104502120002,9780881501322,9780241207048,False
434,Covers_37445,Amazon_4807,"Flash, Crash, Rumble, and Roll (Lets Read and Find Out)",Rumble in the Jungle,0.29182046397909395,9780064450126,9781860396601,False
435,Covers_11207,Amazon_17551,"Welshman'S Bride (Harlequin Historical, No. 459)",Devil's Bride,0.23874490075539515,9780373290598,9780380794560,False
436,Covers_1389,Amazon_1710,Fabian Die Geschichte Enes Moralisten,To Die For,0.1938094074388085,9783423110068,9780007264094,False
437,Covers_48995,Amazon_19792,The Interpreter,The Story of the World,0.08947988275413458,9780374177133,9781933339054,False
438,Covers_30720,Amazon_6880,"Retro Desserts: Totally Hip, Updated Classic Desserrts from the '40S, '50S, 60s and '70s",Simply Retro,0.23835355944637737,9780688164447,9781607056843,False
439,Covers_38675,Amazon_8150,Stylistique Comparee Du Francais Et De L,Grammaire progressive du francais - Nouvelle edition,0.2941556159506464,9780775004694,9782090381030,False
440,Covers_34812,Amazon_17845,They Glorified Mary...We Glorified Rice: A Catholic-Lutheran Lexicon,We,0.20147920032680877,9780961343743,9780140185850,False
441,Covers_1866,Amazon_12087,"An Army at Dawn: The War in Africa, 1942-1943, Volume One of the Liberation Trilogy",The Tragedy of Liberation,0.29139814850862505,9780805062885,9781408886359,False
442,Covers_47105,Amazon_15083,Der Ekel.,Harry Potter Und Der Stein Der Weisen,0.25109613951206844,9783499105814,9783551354013,False
443,Covers_14927,Amazon_15737,Die Liebe eines Sommers. Roman.,Roman Lives,0.22904938121738855,9783442067008,9780199537389,False
444,Covers_46440,Amazon_11719,From Lilith to Lilith Fair,Vanity Fair 100 Years:From the Jazz Age to Our Age,0.17858146132191235,9781894160001,9781419708633,False
445,Covers_3598,Amazon_20243,A Shropshire Lad (Dover Thrift Editions),Heart of Darkness Thrift Study,0.18194248889401693,9780486264684,9780486475677,False
446,Covers_26440,Amazon_11728,The EMPIRE OF THE ATOM (Collier Nucleus Science Fiction Classic),The Age Of Empire,0.29657878596488724,9780020259916,9780349105987,False
447,Covers_42205,Amazon_2521,Mentiras histÃ³ricas comÃºnmente creÃ­das (v. 1: Memoria de la historia),La La Land,0.1735783096038927,9788432079122,9780571539826,False
448,Covers_12125,Amazon_21102,The Lonely Silver Rain (The Travis Mcgee Series),The Silver Sword,0.29948769585286966,9780394538990,9780099439493,False
449,Covers_19239,Amazon_5570,"This Kiss (Destiny, Texas) (Silhouette Romance, No. 1541)",The Art of Destiny,0.2947479035280642,9780373195411,9781783297443,False
450,Covers_21894,Amazon_17160,"All-Nighter (Roommates, No 1)",All Change,0.20798430290436615,9780804100229,9780330508988,False
451,Covers_49519,Amazon_8,Cindy macht ihren Weg. LeseRiese. ( Ab 12 J.).,12 Rules for Life,0.1733681680793183,9783785533956,9780241351642,False
452,Covers_1173,Amazon_20848,The Headless Cupid (Yearling Books (Paperback)),The Little House Books,0.18113037503906237,9780440228950,9780064400404,False
453,Covers_17302,Amazon_9846,America: A Jake Grafton Novel,Jamie's America,0.2092361724822518,9780312253417,9780718154769,False
454,Covers_25546,Amazon_611,PARKINSON'S DISEASE : THE COMPLETE GUIDE FOR PATIENTS AND CAREGIVERS,A Short History Of Disease,0.2776102803266763,9780671768195,9781843444190,False
455,Covers_17756,Amazon_16101,Alternatives Games Exercises and Conversations for the Language Classroom (Pilgrims Longman Resource Books),Better Conversations,0.22620991994352183,9780582037670,9781506307459,False
456,Covers_29421,Amazon_10729,"Horoscopo, El",El principito,0.2458391754840508,9788477651512,9788498381498,False
457,Covers_42021,Amazon_2521,La Gruta de Las Sirenas,La La Land,0.2547171467248932,9788439289944,9780571539826,False
458,Covers_10628,Amazon_7593,Stanley Yelnats's Survival Guide to Camp Green Lake,The Lake House,0.2945364002063512,9780440419471,9781447200864,False
459,Covers_45449,Amazon_3097,Damiano (Damiano Trilogy),The Night Trilogy,0.19951074274576275,9780553253474,9780809073641,False
460,Covers_42359,Amazon_7084,Defending the Realm: MI5 and the Shayler Affair: Inside MI5,The Affair,0.27824115229322527,9780233996677,9780553825510,False
461,Covers_16860,Amazon_17339,"The Savage Nation: Saving America from the Liberal Assault on Our Borders, Language and Culture",Savage Nature,0.23697201083114036,9780785263531,9780515149333,False
462,Covers_17725,Amazon_21582,Louis XV (PrÃ©sence de l'histoire),The Spirit of St. Louis,0.26011194589291015,9782262010560,9780743237055,False
463,Covers_46513,Amazon_15626,Don Quixote De LA Mancha (The World's Classics),The World,0.2804852840293601,9780192827265,9781786576538,False
464,Covers_38122,Amazon_14192,"Night of the Living Shark (Daniel M. Pinkwater's Melvinge of the Megaverse, Book 1)",Shark Lady,0.2867824034104172,9780441574827,9781492642046,False
465,Covers_39578,Amazon_3000,"Des jeunes y entrent, des fauves en sortent (Stock/2)",Reminiscences of a Stock Operator,0.1766385544090559,9782234015920,9780471770886,False
466,Covers_43686,Amazon_7893,Sangre a Borbotones (Coleccion Nueva Biblioteca),Aula Internacional - Nueva edicion,0.20436438844824165,9788489618848,9788415846772,False
467,Covers_46306,Amazon_5426,"Congestive Heart Failure: Pathophysiology, Diagnosis, and Comprehensive Approach to Management",Management 3.0,0.2886685742493405,9780387940175,9780321712479,False
468,Covers_19431,Amazon_13690,La mochila de Dora (Dora's Backpack) (Dora The Explorer),The Psychedelic Explorer's Guide,0.16565382950285948,9780689863066,9781594774027,False
469,Covers_13576,Amazon_19792,The Fermata,The Story of the World,0.07903835058657858,9780679759331,9781933339054,False
470,Covers_45345,Amazon_22477,Theodore Dreiser: An American Journey 1908-1945,An Illustrated Journey,0.2792734490462745,9780399135200,9781440320255,False
471,Covers_31079,Amazon_942,Miracle-Gro Beautiful Gardens Made Easy: 39 Quick Project,Meditation Made Easy,0.2983560357946746,9780696216145,9780062515421,False
472,Covers_43136,Amazon_19792,The Koran,The Story of the World,0.08394128781079635,9780804111256,9781933339054,False
473,Covers_13982,Amazon_3534,Manny Lesko: The Erotic History of Estelle Antoinette Francine Chevalier,Marie Antoinette,0.2820249144238988,9780595223923,9780753813058,False
474,Covers_30507,Amazon_16857,Fan Mail,"The Hating Game: 'Warm, witty and wise' The Daily Mail",0.23952290461443107,9780451404824,9780349414263,False
475,Covers_43825,Amazon_11428,"Samuel Pepys: The Man in the Making, 1633-1669",Mind in the Making,0.2728285819147685,9780586064702,9780061732324,False
476,Covers_35047,Amazon_124,Corporations Are Gonna Get Your Mama: Globalization and the Downsizing of the American Dream,Get Out of Your Mind and into Your Life,0.23537744792053159,9781567511123,9781572244252,False
477,Covers_1508,Amazon_7370,A Stab in the Dark (Matthew Scudder Mysteries (Paperback)),"In a Dark, Dark Wood",0.2929887236006714,9780380715749,9780099598244,False
478,Covers_13137,Amazon_18501,L'odore del sangue: Romanzo,Camino del Norte,0.1590024192747589,9788817660761,9781947474109,False
479,Covers_18546,Amazon_4896,"Perilous Pastime (Harlequin Intrigue, No 201)",No Means No!,0.14783998587169386,9780373222018,9781925089226,False
480,Covers_48762,Amazon_9172,Le dÃ?Â®ner de Londres,Le Freak,0.18922742137361356,9782277240112,9780751542776,False
481,Covers_29915,Amazon_15524,The Asiatics : A Novel,The Novel Cure,0.21774721103897118,9780374517670,9780857864215,False
482,Covers_30409,Amazon_4896,"Babycakes (Harlequin Temptation, No 383)",No Means No!,0.16279119489016067,9780373254835,9781925089226,False
483,Covers_38032,Amazon_17467,"Cross-country ski routes of Oregon's Cascades: Mt. Hood, Bend (and southern Washington)",A Bend In The Road,0.2493518008625085,9780898860832,9780751541168,False
484,Covers_17861,Amazon_9372,Die Sache mit den WeihnachtsmÃ?Â¤nnern. ( Ab 10 J.). Ein GroÃ?Â?stadtkrimi.,80/10/10 Diet,0.1692513902522021,9783570209073,9781893831247,False
485,Covers_25685,Amazon_7155,"Rancher And The Lost Bride (Silhouette Romance, No 1153)",The Lost World,0.27408696119148995,9780373191536,9780345538994,False
486,Covers_46969,Amazon_12560,"Beef, Veal, Lamb and Pork (Cooking with Bon Appetit)",Bong Appetit,0.25946110680956047,9780895351388,9781911624561,False
487,Covers_19130,Amazon_1614,Laugh and Learn Too!: Cartoon Features for Church Publications (Reprobooks Series),"Heads, Features and Faces",0.2670808370303726,9780801032219,9780486227085,False
488,Covers_40527,Amazon_22659,Die Oliven von San Pietro. Ein italienisches Abenteuer.,Lonely Planet San Francisco,0.17177477937982646,9783442455171,9781786573544,False
489,Covers_211,Amazon_15524,Bookends : A Novel,The Novel Cure,0.19389624256808544,9780767907811,9780857864215,False
490,Covers_2719,Amazon_19792,The Conservationist,The Story of the World,0.07903835058657858,9780140047165,9781933339054,False
491,Covers_23964,Amazon_8566,El Otono En Pekin (Andanzas),El Amor En Los Tiempos Del Colera,0.20354387298318294,9788472232594,9788497592451,False
492,Covers_36422,Amazon_15134,L'Herbe du diable et la petite fumÃ?Â©e,Le Petite Prince (French),0.288437233912084,9782264007254,9780156013987,False
493,Covers_13830,Amazon_15083,Der Zug nach Mailand.,Harry Potter Und Der Stein Der Weisen,0.1652848758672866,9783453195851,9783551354013,False
494,Covers_35193,Amazon_19167,Guano Stains Grandma: Aka Astounding Anagrams,Dear Grandma,0.2624786810001965,9781858688855,9781907048463,False
495,Covers_36760,Amazon_8115,Latin &amp; Caribbean Grocery Stores Demystified (Take It with You Guides),Cassell's Standard Latin Dictionary - Latin/English - English/Latin,0.23701594695773615,9781580632126,9780025225800,False
496,Covers_41887,Amazon_19798,Monogamy: Stories,Learning Stories,0.24588738664385834,9780060974527,9780857020932,False
497,Covers_38684,Amazon_11897,Daphne Dumaurier : 3 Complete Novels 5S,The Complete Works,0.16010931858738223,9780517349175,9781857152593,False
498,Covers_13857,Amazon_7057,Weekends Are Entertaining: From Cocktail Parties and Brunches to Dinner for Two or Twenty (Everyday Cookbooks),The Dinner,0.28029619048424786,9780783548333,9780857897206,False
499,Covers_45863,Amazon_3257,Arthurian Romances (Everyman's Library ; No. 698),The Library Book,0.22774887113362707,9780460006989,9781782392262,False
500,Covers_33353,Amazon_19792,The BEYONDERS,The Story of the World,0.07903835058657858,9780671698539,9781933339054,False
501,Covers_5265,Amazon_21583,I Had Trouble in Getting to Solla Sollew : (Reissue),I Had to Survive,0.2815820372466519,9780394800929,9781472124173,False
502,Covers_11260,Amazon_3470,Voyage Au Bout De LA Nuit,The Unlikely Voyage of Jack De Crow,0.25606578382761175,9782070360284,9781574091526,False
503,Covers_11272,Amazon_3701,LA Vida Sale Al Encuentro (ColecciÃ³n Libros de bolsillo Z),The Challenger Sale,0.22773745354661373,9788426109859,9780670922857,False
504,Covers_33062,Amazon_18501,Mas Alla Del Jardin,Camino del Norte,0.16139133922190435,9788408041764,9781947474109,False
505,Covers_29335,Amazon_6743,I Can't Wait Until Christmas: Featuring Jim Henson's Sesame Street Muppets (Little Golden Book),Elmo's 12 Days of Christmas: Sesame Street,0.29498647472515277,9780307004567,9780375825064,False
506,Covers_2918,Amazon_17444,Mrs. Jeffries Dusts for Clues,Mrs. Hemingway,0.24837577589055207,9780425137048,9781447226888,False
507,Covers_41569,Amazon_7557,Don't: A manual of mistakes &amp; improprieties more or less prevalent in conduct and speech,The Secret Speech,0.2830664125893175,9780946014026,9780857204097,False
508,Covers_31224,Amazon_2521,Histoire de la philosophie moderne et contemporaine,La La Land,0.21017983280899089,9782253942726,9780571539826,False
509,Covers_2018,Amazon_15524,Wideacre : A Novel,The Novel Cure,0.19389624256808544,9780743249294,9780857864215,False
510,Covers_27543,Amazon_5477,"A Michener Miscellany, 1950-1970",Vargic's Miscellany of Curious Maps,0.2676272973210802,9780449225264,9780718181147,False
511,Covers_40714,Amazon_19792,Polgara the Sorceress,The Story of the World,0.06327613445995359,9780345416629,9781933339054,False
512,Covers_21439,Amazon_1710,Die Umarmung des Todes.,To Die For,0.23962051783505098,9783442309177,9780007264094,False
513,Covers_41044,Amazon_2521,Le Salaire De La Peur,La La Land,0.2610351749669071,9782266023023,9780571539826,False
514,Covers_39300,Amazon_20684,"Rip Van Winkle: The Strange Men of the Mountains, Legend of Sleepy Hollow: The Headless Horseman",Out of the Mountains,0.2840678113231062,9780590014960,9780199737505,False
515,Covers_17567,Amazon_19792,The Anonymous Amanuensis,The Story of the World,0.06004107215848788,9781931696906,9781933339054,False
516,Covers_43385,Amazon_10874,"Lone Star and the Biggest Gun in the West (Lonestar, No 36)",Berserk Volume 36,0.27144663548098563,9780515083323,9781595829429,False
517,Covers_20836,Amazon_1920,"Commitments (Harlequin American Romance, No 205)",Modern Romance,0.1968951780619153,9780373162055,9780141981468,False
518,Covers_24526,Amazon_8151,"Toy Story 2 - Woody's Roundup: Fool's Gold - Book #4 (Woody's Round-Up, 4)","Project X Origins: Turquoise Book Band, Oxford Level 7: Hide and Seek: Where's Woody?",0.2714200880438305,9780786844456,9780198301639,False
519,Covers_21291,Amazon_498,My First Church Book: Shaped Naptime Tales (Shaped Naptime Tale),The No-Cry Nap Solution: Guaranteed Gentle Ways to Solve All Your Naptime Problems,0.24435175086563926,9780307122100,9780071596954,False
520,Covers_27243,Amazon_3651,Extended Massive Orgasm: How You Can Give and Receive Intense Sexual Pleasure,Give and Take,0.23893660091796864,9780897932899,9781780224725,False
521,Covers_42169,Amazon_14842,"Courtship In Granite Ridge (Harlequin Silhouette Desire, No 1128)",Desire Map,0.17925509574950726,9780373761289,9781622032518,False
522,Covers_5144,Amazon_19792,The Persecutor,The Story of the World,0.07903835058657858,9780800781774,9781933339054,False
523,Covers_25229,Amazon_4896,No Quarter Asked,No Means No!,0.19996333202842997,9780373832132,9781925089226,False
524,Covers_35991,Amazon_1217,Fossil: Isaac's Universe (DAW book collectors),Human Universe,0.2627841339133032,9780886775735,9780008125080,False
525,Covers_11812,Amazon_12356,"Second Chances (American Romance, No. 410)",Second Nature,0.2563563307692972,9780373164103,9780802140111,False
526,Covers_35867,Amazon_18736,Westside : Young Men and Hip Hop in L.A.,Red Men,0.21405365220006628,9780684865065,9781845967109,False
527,Covers_49641,Amazon_5963,Computer Simulated Experiments for Electronic Devices Using Electronics Workbench (2nd Edition),Electronics For Kids,0.2950492077971464,9780130845009,9781593277253,False
528,Covers_15312,Amazon_903,Bertie and the Tinman,The Mind and the Brain,0.10187621556773557,9780892961962,9780060988470,False
529,Covers_31197,Amazon_1048,"Life With Riley (Silhouette Romance, 1617)",Life 3.0,0.2598283562421808,9780373196173,9780141981802,False
530,Covers_49443,Amazon_7075,Paperback Thriller,The Breakdown: The gripping thriller from the bestselling author of Behind Closed Doors,0.25756131635767526,9780380008667,9781848454996,False
531,Covers_43966,Amazon_15164,High Tide in Tucson: Essays from Now or Never (Thorndike Large Print Americana Series),Essays,0.2639064389155679,9780786206308,9780141183060,False
532,Covers_44355,Amazon_15584,GrÃ?Â¢ce et DÃ?Â©nuement,No et moi,0.20264421826895698,9782290302750,9782253124801,False
533,Covers_2205,Amazon_10696,"YuYu Hakusho, Vol. 1",Batman Vol. 1,0.18157332460757586,9781569319048,9781401235413,False
534,Covers_30901,Amazon_19143,AMPHIBIANS AND REPTILES,Q And A A Day,0.10071391251503432,9780002200837,9780307719775,False
535,Covers_46798,Amazon_2521,La maman des poissons,La La Land,0.2716985450007122,9782278049424,9780571539826,False
536,Covers_42350,Amazon_16068,"Tartuffe, by Moliere",Living By The Book,0.20465199073860227,9780156881807,9780802408235,False
537,Covers_11495,Amazon_2669,Tristram Shandy (Classics Library (NTC)),The Library Of Piano Classics,0.2872992966104232,9781853262913,9780825611117,False
538,Covers_26105,Amazon_14401,The Christopher Churchmouse Treasury (Christopher Churchmouse Classics),A Forager's Treasury,0.15734048081544694,9780896930780,9781877505164,False
539,Covers_25209,Amazon_20340,El aire de un crimen: Novela (ColecciÃ³n Autores espaÃ±oles e hispanoamericanos),El Celler de Can Roca,0.1259928819667318,9788432055362,9781910690291,False
540,Covers_34783,Amazon_19792,The Untouchables,The Story of the World,0.07903835058657858,9780804101615,9781933339054,False
541,Covers_26769,Amazon_11596,Eight Cousins or the Aunt Hill (Puffin Classics),Golden Hill,0.271827120013325,9780140374568,9780571225200,False
542,Covers_26967,Amazon_16485,"The Mystery on Stage (Boxcar Children Mysteries, 43)",The Book of Mysteries,0.254289288983531,9780807554180,9781629989419,False
543,Covers_38062,Amazon_9118,Makenzies: David (The Mackenzies Series),Camp David,0.2940153428323616,9780380793372,9780241957721,False
544,Covers_10050,Amazon_8572,Silas Marner (Signet Classics (Paperback)),The Penguin Classics Book,0.16024668449353816,9780451527219,9780241320853,False
545,Covers_44880,Amazon_19792,The Terrorists,The Story of the World,0.08709642803186955,9780394724522,9781933339054,False
546,Covers_44227,Amazon_8895,Tief im Netz. leo( a)fergusrules.com.,Justinguitar.com Beginner's Songbook,0.17822097055081204,9783423205665,9781780387109,False
547,Covers_3831,Amazon_18767,The Junction Boys: How Ten Days in Hell with Bear Bryant Forged a Championship Team,Championship Fighting,0.26382545374373395,9780312267551,9781501111488,False
548,Covers_20335,Amazon_2521,La Symphonie Pastorale Isabelle,La La Land,0.25458378163257334,9780140019506,9780571539826,False
549,Covers_34504,Amazon_15083,Der Talisman,Harry Potter Und Der Stein Der Weisen,0.27114025576501616,9783453866782,9783551354013,False
550,Covers_17616,Amazon_17947,Une nouvelle vie pour Mars et VÃ?Â©nus,Red Mars,0.23860157049631575,9782290310519,9780553560732,False
551,Covers_32121,Amazon_1446,The Alternate Asimov (Panther Science Fiction),The Science Book,0.2887024571028043,9780586071625,9781409350156,False
552,Covers_31580,Amazon_22530,Los Dinosaurios Gigantes,Lonely Planet Pocket Los Angeles,0.18919876252963808,9780590406475,9781786572448,False
553,Covers_18276,Amazon_20692,Fibromyalgia: The New Integrative Approach : How to Combine the Best of Traditional and Alternative Therapies (Integrative Health Series),The New Traditional Woodworker,0.20699018888165824,9781580624640,9781440304286,False
554,Covers_22174,Amazon_19792,The Canopy,The Story of the World,0.08183559184736992,9780849943454,9781933339054,False
555,Covers_30027,Amazon_12028,Pierre-Auguste Renoir 1841-1919: A Dream of Harmony (Basic Art),Paris 1919,0.26789520675466316,9783822863282,9780375760525,False
556,Covers_48679,Amazon_8,Taubenjagd. ( Ab 12 J.).,12 Rules for Life,0.28328671998991,9783423706612,9780241351642,False
