,covers_id,amazon_id,covers_title,amazon_title,similarity_score,covers_isbn,amazon_isbn,is_match
482,Covers_37195,Amazon_22591,Travelers' Tales Guides India (Travelers' Tales Guides),The Holy Land for Christian Travelers,0.37238491080653785,9781885211019,9780801018923,False
483,Covers_14118,Amazon_4076,Going Down in Asia: And Other Shameful Moments,How Asia Works,0.32037157541240086,9780595225521,9781846682438,False
484,Covers_47112,Amazon_11570,Das Angebot der Woche: Katzengeschichten,Das Reich,0.19457114099888592,9783854524496,9780330509985,False
485,Covers_44894,Amazon_13078,"It's Chow Time, Snoopy!: Selected Cartoons from Dr. Beagle and Mr. Hyde (It's Chow Time, Snoopy!)",The Philosophy of Snoopy,0.3850201839664649,9780449200964,9781782111139,False
486,Covers_46657,Amazon_15856,Being Present in the Darkness: Using Depression As a Tool for Self-Discovery,Yoga For Depression,0.30891521419639284,9780399522239,9780767914505,False
487,Covers_37882,Amazon_15083,Der WÃ?Â¼stendoktor.,Harry Potter Und Der Stein Der Weisen,0.20459422600949545,9783453003699,9783551354013,False
488,Covers_5855,Amazon_7053,"Gift Horse (Saddle Club, No 40)",The Gift,0.39692910528401637,9780553481563,9780751570588,False
489,Covers_8111,Amazon_16388,The Bridge of San Luis Rey (Perennial Classics),The Perennial Philosophy,0.30224092551438625,9780060088873,9780061724947,False
490,Covers_37058,Amazon_20826,Gay &amp; Lesbian Online 4th Edition,Girl Online,0.3500295727987624,9781555835811,9780141364155,False
491,Covers_21946,Amazon_10199,"Conceived in Liberty: Joshua Chamberlain, William Oates, and the American Civil War",Civil War,0.3546373929620227,9780140247978,9780785121794,False
492,Covers_19328,Amazon_18416,Bony et le sauvage blanc,Tour of Mont Blanc,0.28861897550343835,9782264023506,9781852847791,False
493,Covers_27936,Amazon_5943,Doubleday Pocket Bible Guide,SQL Pocket Guide,0.37847125572020224,9780385485685,9781449394097,False
494,Covers_26032,Amazon_3166,Reckless (The First Amanda Roberts Mystery),First,0.3133407186720376,9780446365499,9781414386782,False
495,Covers_34565,Amazon_642,"Katie Brown Decorates: 5 Styles, 10 Rooms, 105 Projects",Character Styles,0.27288177615071746,9780062716163,9780393701715,False
496,Covers_45348,Amazon_17406,The SPG Rides Again,Again the Magic,0.37805118946529215,9789813056091,9780380811083,False
497,Covers_29077,Amazon_7024,The Observer's Sky Atlas: With 50 Star Charts Covering the Entire Sky,Big Sky,0.38383432350877855,9780387986067,9780857526113,False
498,Covers_9727,Amazon_2641,"Unmarked Man : Bachelors at Large (Harlequin Intrigue, 739)",I'm Your Man,0.1752379791882321,9780373227396,9780099549321,False
499,Covers_24667,Amazon_2521,La Maladie de Sachs,La La Land,0.27844250288072364,9782290153529,9780571539826,False
500,Covers_33964,Amazon_16519,A Scientist Explores Spirit: A Biography of Emanuel Swedenborg With Key Concepts of His Theology,Christian Theology,0.2353895563758051,9780877852414,9781444335149,False
501,Covers_16190,Amazon_11101,Joan Collins: Three Complete Bestsellers/Her Autobiography Past Imperfect and Two Novels Prime Time/Love and Desire and Hate,Love for Imperfect Things,0.27848336515696026,9780517100745,9780241331125,False
502,Covers_25341,Amazon_22687,In the Arms of Africa: The Life of Colin Turnbull,Out of Africa,0.33989340720474237,9780226309040,9780141183336,False
503,Covers_35722,Amazon_3366,Anne Frank Remembered: The Story of Miep Gies Who Helped to Hide the Frank Family,Anne Frank's Diary: The Graphic Adaptation,0.34997253819273516,9780552132541,9780241978641,False
504,Covers_35597,Amazon_15083,Mann und Frau.,Harry Potter Und Der Stein Der Weisen,0.14195705183273533,9783442760947,9783551354013,False
505,Covers_11249,Amazon_5774,Divine Comedies: Here Comes the Sun and Odds and Gods,Here Comes Everybody,0.3789888422063587,9781841491455,9780143114949,False
506,Covers_4410,Amazon_17053,The King's Coat (Alan Lewrie Naval Adventures (Paperback)),The King,0.30392739457734635,9780449003602,9780451417060,False
507,Covers_22323,Amazon_5934,"MCSE: NT Server 4 Study Guide, 2nd ed.",MCSA Windows Server 2012 R2 Complete Study Guide,0.30920706657534314,9780782122220,9781118859919,False
508,Covers_9657,Amazon_7300,"Smuggler's Gold (Merovingen Nights, No 4)",White Nights,0.3216321218344781,9780886772994,9781447274452,False
509,Covers_33791,Amazon_11570,Das Biest des Monsieur Racine.,Das Reich,0.19749656952728706,9783257005448,9780330509985,False
510,Covers_45556,Amazon_5115,Eine Blume in der WÃ?Â¼ste.,Judy Blume's Fudge Set,0.2813094107757482,9783423204354,9780142409060,False
511,Covers_32625,Amazon_14251,Bob Dylan : The Recording Sessions 1960-1994,Bob,0.36093472876120297,9780312134396,9781444764901,False
512,Covers_41454,Amazon_22376,The Cowboy Guide,The Rough Guide to Japan (Travel Guide),0.2980891887282042,9780340634448,9780241279151,False
513,Covers_20545,Amazon_1138,An Air That Kills,Life on Air,0.39506405580174025,9780930330231,9781849900010,False
514,Covers_29921,Amazon_8422,My Friend Cousin Emmie / Large Print,Paperback Oxford Large Print Dictionary,0.34844405798031797,9780708901366,9780199216307,False
515,Covers_9342,Amazon_3371,Mr. Benson,Mr Nice,0.3714002436988295,9781563330414,9780749395698,False
516,Covers_47335,Amazon_15083,Der Schweinepascha.,Harry Potter Und Der Stein Der Weisen,0.25109613951206844,9783257232981,9783551354013,False
517,Covers_9273,Amazon_3842,"Man Alone (Morgans Mercenaries: Maveric Hearst, 50th Book) (Special Edition, 1357)",The 50th Law,0.24506442652342206,9780373243570,9781846680793,False
518,Covers_27367,Amazon_15737,Das GlÃ?Â¼ck der Freiheit. Roman.,Roman Lives,0.21107749371294998,9783423200769,9780199537389,False
519,Covers_40262,Amazon_6974,"For Love Of Power (Harlequin Romance, No 3194)",The Power,0.350959601368493,9780373031948,9780670919963,False
520,Covers_28293,Amazon_15068,"Gender, Race and Class in Media: A Text-Reader",Gender Trouble,0.342487400165254,9780803951648,9780415389556,False
521,Covers_35909,Amazon_18408,Best Hikes With Children Around Sacramento,Epic Hikes of the World,0.34628177035843716,9780898862782,9781787014176,False
522,Covers_14241,Amazon_11946,COMMON LISP: The language,Common Sense,0.3689116364297281,9780932376411,9780486296029,False
523,Covers_41870,Amazon_18016,Baie Comeau Angel and Other Stories,The Lottery and Other Stories,0.26338869837648676,9780920897294,9780141191430,False
524,Covers_13142,Amazon_20639,Lincoln Logs,The Geological Interpretation of Well Logs,0.383170454374617,9780877142683,9780954190682,False
525,Covers_27265,Amazon_20937,"In Memory'S Shadow (Intimate Moments, No 782)",Shadow,0.36478938323263405,9780373077823,9780007339617,False
526,Covers_2397,Amazon_6971,Lord Valentine's Castle (Majipoor Cycle),Bloody Valentine,0.3133142134424973,9780061054877,9780099556756,False
527,Covers_1043,Amazon_592,"A Gathering of Gargoyles: The Darkangel Trilogy, Volume II",The Art of Gathering,0.38219548842450946,9780152018016,9780241973844,False
528,Covers_20531,Amazon_17372,"P.S. Love You Madly (Superromance, 931)",Truly Madly Guilty,0.347153330681178,9780373709311,9781405932097,False
529,Covers_9601,Amazon_8566,Pedro Paramo Y El Llano En Llamas (Coleccion Narrativas),El Amor En Los Tiempos Del Colera,0.1542233591377323,9788408001799,9788497592451,False
530,Covers_49828,Amazon_16713,Scooby-Doo Movie Novelization: Movie Novelization (Scooby-Doo),Heaven is for Real Movie Edition,0.2327502114054685,9780439354950,9780849922077,False
531,Covers_27694,Amazon_12231,North American Trees (The National Audubon Society Collection Nature Series),Trees,0.3810751862048565,9780517073599,9780007183067,False
532,Covers_26911,Amazon_14437,Blue Champagne,Blue Mind,0.3861444388511658,9780441068685,9780316252119,False
533,Covers_23333,Amazon_1498,"Sparkle In The Cowboy'S Eyes (Texas Brides) (Silhouette Desire , No 1168)",Fingers in the Sparkle Jar,0.3055141739981077,9780373761685,9781785033506,False
534,Covers_41502,Amazon_11570,Das Paradies der kleinen SÃ?Â¼nder. Commissario Montalbano kommt ins Stolpern.,Das Reich,0.12911866908879918,9783404921003,9780330509985,False
535,Covers_10579,Amazon_856,"Who Knew Raising Kids in New York Could Be This Easy? : From playgrounds to preschools, strollers to sneakers, eateries to excursions-- everything a Manhattan Parent needs to know",What Every Parent Needs To Know,0.33864705945065005,9780312182229,9780241216569,False
536,Covers_27115,Amazon_6437,"Bridal Showers (Harlequin, No 83350)",Sylvias Bridal Sampler From Elm Creek Quilts,0.20845821992869337,9780373833504,9781571206558,False
537,Covers_13118,Amazon_3030,Banner's Bonus (Futuristic Romance),Under The Banner of Heaven,0.3785073081073484,9780505520272,9780330419123,False
538,Covers_42941,Amazon_9034,A House for Mr. Biswas (Twentieth-Century Classics),Twentieth-Century Harmony,0.3888941863407952,9780140186048,9780393095395,False
539,Covers_2180,Amazon_8944,The Last Detective (Elvis Cole Novels (Paperback)),Elvis and Me,0.37365638922383304,9780345451903,9780425091036,False
540,Covers_11440,Amazon_15083,Der Jude und das MÃ?Â¤dchen. Eine verbotene Freundschaft in Nazideutschland.,Harry Potter Und Der Stein Der Weisen,0.1841894070210623,9783442129683,9783551354013,False
541,Covers_5744,Amazon_16004,"The Jessica and Elizabeth Show (Sweet Valley Kids, 55)",Show and Tell,0.3197089842294167,9780553482058,9780241004371,False
542,Covers_37753,Amazon_17551,Second Best Bride (Wildrose),Devil's Bride,0.2968675224613175,9780834116283,9780380794560,False
543,Covers_36623,Amazon_6959,"Incovenient Husband (Harlequin Presents, No 1886)",The Husband's Secret,0.3095747058090144,9780373118861,9781405911665,False
544,Covers_30421,Amazon_17303,Game Wars: The Undercover Pursuit of Wildlife Poachers,The Pursuit of Love,0.3667824588207128,9780140087680,9780241974681,False
545,Covers_3041,Amazon_19439,"The Clue of the Whistling Bagpipes (Nancy Drew Mystery Stories, No 41)","One Piece, Vol. 41",0.2388569351157151,9780448095417,9781421534572,False
546,Covers_12117,Amazon_2521,La mujer sabia,La La Land,0.3012588260380519,9788408034636,9780571539826,False
547,Covers_40246,Amazon_18529,The Runner's Handbook: The Best-Selling Classic Fitness Guide for Beginner and Intermediate Runners,Anatomy for Runners,0.34322931001704543,9780140469301,9781620871591,False
548,Covers_43820,Amazon_20582,The Hp Way: How Bill Hewlett and I Built Our Company,Built,0.3755623985677883,9780887307478,9781408870365,False
549,Covers_3281,Amazon_20867,"R-T, Margaret, and the Rats of Nimh","Are You There, God? It's Me, Margaret",0.2725734625803275,9780064403870,9781447286813,False
550,Covers_6022,Amazon_899,"The Wisdom of the Native Americans: Includes the Soul of an Indian and Other Writings by Ohiyesa, and the Great Speeches of Red Jacket, Chief Joseph, and Chief Seattle (Religion and Spirituality)",The Heart and Soul of Change,0.22642318551111745,9781577310792,9781433807091,False
551,Covers_13407,Amazon_22518,Unsere kleine Stadt / Our Town.,River Town,0.28313978868778844,9783596270224,9780060855024,False
552,Covers_24952,Amazon_20330,Mrs. Murphy's Laws,The Laws of Simplicity,0.3595609865139408,9781562452223,9780262134729,False
553,Covers_28469,Amazon_2357,dtv - Atlas Weltgeschichte 2. Von der FranzÃ?Â¶sischen Revolution bis zur Gegenwart.,Revolution,0.2411521937405105,9783423030021,9780099594932,False
554,Covers_32210,Amazon_12323,Forgotten War: America in Korea 1950-1953,Made in North Korea,0.35951738801610167,9780385260336,9780714873503,False
555,Covers_3980,Amazon_6908,Ghostwritten: A Novel (Vintage International (Paperback)),Vintage Flowers,0.2485922473899246,9780375724503,9781856269711,False
556,Covers_46724,Amazon_9265,The sweet smell of psychosis,Sweet,0.3969772762842394,9780747531111,9781785031144,False
557,Covers_42057,Amazon_2521,El Poder de la Espada,La La Land,0.2648102513971996,9788401496240,9780571539826,False
558,Covers_46210,Amazon_5722,Web Publishing With Microsoft Frontpage,The Human Web,0.3059205751053086,9780078822247,9780393925685,False
559,Covers_9015,Amazon_13098,Love/Penhaligion's Scented Treasury of Verse and Prose,Complete Prose,0.30808844124099577,9780517570982,9780330328210,False
560,Covers_12118,Amazon_15164,American Foreign Policy: Theoretical Essays,Essays,0.3882633579320464,9780673524409,9780141183060,False
561,Covers_48422,Amazon_19661,The 17 Indisputable Laws of Teamwork: Embrace Them and Empower Your Team,Embrace Your Weird,0.29535561994099346,9780785274346,9781982113223,False
562,Covers_49856,Amazon_19334,Le Sceptre D Ottakar (Tintin),King Ottokar's Sceptre,0.3554480106384232,9782203001077,9781405208079,False
563,Covers_48595,Amazon_15083,Der Sarkophag.,Harry Potter Und Der Stein Der Weisen,0.25109613951206844,9783548248967,9783551354013,False
564,Covers_13161,Amazon_11471,"Mr Angel (Silhouette Special Edition, No 1002)",Special,0.34563036703524935,9780373240029,9781925384680,False
565,Covers_41481,Amazon_10696,Ranma 1/2: Vol. 4,Batman Vol. 1,0.2566109771778582,9781569310854,9781401235413,False
566,Covers_15123,Amazon_2895,Chicks Laying Nest Eggs : How 10 Skirts Beat the Pants Off Wall Street...And How You Can Too!,The Wolf of Wall Street,0.2546811215638377,9780609606971,9780340953754,False
567,Covers_41883,Amazon_18756,My Racing Heart : The Passionate World of Thoroughbreds and the Track,Winner: My Racing Life,0.3404572236161498,9780060958084,9781409162391,False
568,Covers_22701,Amazon_3425,Friend of My Youth: Stories (Vintage Contemporaries),My Friend Leonard,0.39278459026655055,9780679729570,9780719561177,False
569,Covers_30650,Amazon_9509,It Takes a Village Idiot : Complicating the Simple Life,SIMPLE,0.33398126991414856,9780743211314,9781845338978,False
570,Covers_25095,Amazon_11174,Max and Ruby's Busy Week (Sticker Stories),Your Baby Week By Week,0.3642386279627895,9780448428536,9780091910556,False
571,Covers_38680,Amazon_6964,Lessons of the Locker Room: The Myth of School Sports,Room,0.3585558187262956,9780879758790,9780330519021,False
572,Covers_35951,Amazon_9172,"Le Livre de l'intranquillitÃ?Â©, Ã?Â©dition intÃ?Â©grale",Le Freak,0.15053483224723044,9782267015164,9780751542776,False
573,Covers_22220,Amazon_10729,El Gatopardo,El principito,0.2458391754840508,9788401418938,9788498381498,False
574,Covers_31545,Amazon_9881,Friends for 350 Years: The History and Beliefs of the Society of Friends Since George Fox Started the Quaker Movement,Cooking for Family and Friends,0.2947964959565962,9780875749037,9781509820252,False
575,Covers_15883,Amazon_5094,By Starlight (Berkley Sensation),Days of Blood and Starlight,0.3787656561094229,9780425191033,9781444722703,False
576,Covers_27584,Amazon_21634,Inspecting the Vaults (Penguin Short Fiction),Inspecting the Aging Sailboat,0.3704362502525714,9780140096361,9780071445450,False
577,Covers_37749,Amazon_1946,"Understanding Macbeth: A Student Casebook to Issues, Sources, and Historical Documents (The Greenwood Press \Literature in Context\"" Series)""",Macbeth,0.2884323530590225,9780313296307,9781107615496,False
578,Covers_14752,Amazon_11391,"Childhood Rising: The Astrology of Your Mother, Your Father, and You",You're Not Crazy - It's Your Mother,0.3414355509353498,9780440216384,9780232529296,False
579,Covers_28302,Amazon_14614,"Nightmare of Ecstasy: The Life and Art of Edward D. Wood, Jr.",The Wood,0.39648298096500256,9780922915248,9780857524584,False
580,Covers_6294,Amazon_8705,A Few Short Notes on Tropical Butterflies : Stories,Best Short Stories,0.32699256929875276,9780060509286,9780486289182,False
581,Covers_29057,Amazon_15792,Fathers and Sons (Oxford World's Classics),The Desert Fathers,0.3976653224733181,9780192833921,9780140447316,False
582,Covers_29724,Amazon_20972,Double Disillusion,Double Dork Diaries,0.31052235205150336,9780734400239,9780857072184,False
583,Covers_35007,Amazon_15591,Le Morte Darthur (Wordsworth Classics of World Literature),The Literature Book,0.3098945986805745,9781853264634,9780241015469,False
584,Covers_47728,Amazon_3826,"What Color Is Your Personality?: Red, Orange, Yellow, Green... (Gift Books)",What Color Is Your Parachute? 2019,0.3561816523233676,9781561706518,9780399581687,False
585,Covers_6715,Amazon_22155,Crackpot: The Obsessions of John Waters,Greek Waters Pilot,0.28408681115064727,9780743246279,9781846239502,False
586,Covers_47140,Amazon_19792,The Protest,The Story of the World,0.08394128781079635,9780972349888,9781933339054,False
587,Covers_19152,Amazon_1385,I Know Numbers (Preschool) (Step Ahead Golden Books Workbook),Numbers Workbook Ages 3-5: New Edition,0.36836402093374454,9780307036711,9780008151553,False
588,Covers_18718,Amazon_17020,Golden Dawn Enochian Magic (Llewellyn's High Magick Series),Blood Magick,0.3240114968843422,9780875428987,9780425259870,False
589,Covers_14119,Amazon_7904,Jack Holborn (Oxford Children's Modern Classics),Oxford Children's Dictionary,0.3881776438070533,9780192718082,9780192744012,False
590,Covers_5621,Amazon_7586,Killer in Drag,The Crucifix Killer,0.3235606523403912,9781568581200,9781471128219,False
591,Covers_22139,Amazon_1000,Daniel Faces the Lion (Beginners Bible Very First Adventures),Lion,0.3693165830227897,9780679875253,9781405930994,False
592,Covers_10341,Amazon_7068,"Man's Origin, Man's Destiny: A Critical Survey of the Principles of Evolution and Christianity",Origin,0.3423337791072276,9780871233561,9780552175692,False
593,Covers_15564,Amazon_6599,Crossword Key (Longman Pocket Companion Series),New Comprehensive A-Z Crossword Dictionary,0.3116838050922462,9780582556508,9780380724253,False
594,Covers_736,Amazon_20912,The Treasure of the Sierra Madre,Treasure Island,0.33683299968766467,9780809001606,9780141321004,False
595,Covers_13388,Amazon_10697,"Diederichs Gelbe Reihe, Bd.33, Indische Mythen und Symbole",Berserk Volume 33,0.1866799666860173,9783424006933,9781595823724,False
596,Covers_27573,Amazon_19792,The Impersonator,The Story of the World,0.07903835058657858,9780440214168,9781933339054,False
597,Covers_25253,Amazon_15524,Sally Hemings : A Novel,The Novel Cure,0.14800374372013264,9780312247041,9780857864215,False
598,Covers_29854,Amazon_15733,The Englishman's Daughter: A True Story of Love and Betrayal in World War One,The War of the World,0.3854353882285275,9780374129859,9780141013824,False
599,Covers_46556,Amazon_7584,Good Bye Ouchies and Grouchies  Hello Happy Feelings: Eft for Kids of All Ages,The Long Good-bye,0.30884507800005245,9780964216723,9780241954362,False
600,Covers_15483,Amazon_11982,Covenant With the Vampire: The Diaries of the Family Dracul,The Family,0.3811150743889389,9780385313131,9780060560058,False
601,Covers_3891,Amazon_7354,"Ronia, the Robber's Daughter",The Daughter Of Time,0.33568590711113494,9780140317206,9780099536826,False
602,Covers_33792,Amazon_1022,How to Trace Your Family Tree: A Complete and Easy to Understand Guide for the Beginner.,How To,0.35031633497473924,9780385098854,9781473680326,False
603,Covers_25280,Amazon_13134,Ford: We Never Called Him Henry,Him & Me,0.36903169329146546,9780812594027,9781405911375,False
604,Covers_10193,Amazon_20077,"Cut the Fat, Not the Muscle: Cost Improvement Strategies for Long-Term Profitability",Stocks for the Long Run 5/E: The Definitive Guide to Financial Market Returns & Long-Term Investment Strategies,0.32694401285265,9780132924436,9780071800518,False
605,Covers_42804,Amazon_1927,Madita. ( Ab 8 J.).,"The AB Guide to Music Theory, Part I",0.2795045518201549,9783789141058,9781854724465,False
606,Covers_44418,Amazon_14038,L'Amour aux temps du cholÃ?Â©ra,Ra Material: An Ancient Astronaut Speaks (Book One),0.20587855333430968,9782246376316,9780898652604,False
607,Covers_20181,Amazon_1292,Wealthy and Wise: Secrets About Money,Money,0.3945491934605412,9780471221418,9781784874025,False
608,Covers_35562,Amazon_16616,The Eureka Effect: The Art and Logic of Breakthrough Thinking,The Logic of God,0.3826541620621827,9780393322552,9780310454038,False
609,Covers_15705,Amazon_13918,Marriage Between Equals Studies from Life and Litera,Between Life and Death,0.3711563944030949,9780385020855,9781940265001,False
610,Covers_17141,Amazon_16074,A Capeside Christmas,The Book of Christmas,0.3759529790508761,9780671775414,9780091947293,False
611,Covers_23814,Amazon_21936,Three Moons in Vietnam: A Haphazard Journey by Boat and Bicycle,The Bicycle Book,0.3460727272654499,9780349107387,9780241226117,False
612,Covers_3671,Amazon_2641,The Positronic Man,I'm Your Man,0.31882474711087355,9780553561210,9780099549321,False
613,Covers_29868,Amazon_13303,Best Friends (Life Favors),Snoopy & Woodstock: Best Friends,0.33492200113323334,9780679884095,9780762438143,False
614,Covers_11948,Amazon_20848,"Books, Books, Books: A Hilarious Collection of Literary Cartoons",The Little House Books,0.38013433000250885,9780060160043,9780064400404,False
615,Covers_48541,Amazon_2118,How a Man Prepares His Daughters for Life (Lifeskills for Men),An Actor Prepares,0.3206171329660063,9781556618451,9781780938431,False
616,Covers_12003,Amazon_12510,"Vaccinations: A Thoughtful Parent's Guide: How to Make Safe,  Sensible Decisions about the Risks, Benefits, and Alternatives",The Thoughtful Gardener,0.25239052332298234,9780892819317,9781910254592,False
617,Covers_13850,Amazon_3673,"Where the Wolf Leads (Harlequin Romance, #2396)",Way of the Wolf,0.299140705943435,9780373023967,9781473674813,False
618,Covers_4737,Amazon_16296,The Divine Child: A Novel of Prenatal Rebellion,The Divine Dance,0.33778957762207557,9780316114042,9780281078158,False
619,Covers_24317,Amazon_15626,The Spoils of Poynton (World's Classics),The World,0.30996520117209225,9780192816054,9781786576538,False
620,Covers_1785,Amazon_19792,The Pine Barrens,The Story of the World,0.058560680016696204,9780374514426,9781933339054,False
621,Covers_3746,Amazon_1465,John Dos Passos : U.S.A. : The 42nd Parallel / 1919 / The Big Money (Library of America),Parallel Worlds,0.26957038000560446,9781883011147,9780141014630,False
622,Covers_1142,Amazon_10245,The Assassination of Jesse James by the Coward Robert Ford,"Assassination Classroom, Vol. 1",0.2841011196198594,9780060976996,9781421576077,False
623,Covers_45101,Amazon_14424,Down by the Dockside (Penguin Australian Library),The Australian Bird Guide,0.30511036095448707,9780140075069,9780691173016,False
624,Covers_11818,Amazon_1372,"Treasures on Earth: Museums, Collections and Paradoxes",Life on Earth,0.3252448443369331,9780571212958,9780008294281,False
625,Covers_24472,Amazon_21636,Generation S.L.U.T. : A Brutal Feel-up Session with Today's Sex-Crazed Adolescent Populace,Feel,0.27706456081163844,9780743471091,9780753545614,False
626,Covers_36229,Amazon_6314,Parks of Malaysia: A practical guide and manual,Practical Guide To Patchwork,0.29778076198499037,9789837407879,9781607050087,False
627,Covers_37244,Amazon_6691,Careers for Nonconformists: A Practical Guide to Finding and Developing a Career Outside the Mainstream,Outside the Lines,0.2513810443671101,9781569246849,9780399162084,False
628,Covers_29546,Amazon_5136,Poet's Guide: How to Publish and Perform Your Work (Slp Writers' Guide),Poems to Perform,0.3647001091974472,9781885266002,9781447243397,False
629,Covers_41595,Amazon_10416,"Diana-TaschenbÃ?Â¼cher, Nr.14, Das Zimthaus",Berserk Volume 14,0.1971700499879045,9783453150225,9781593075019,False
630,Covers_46111,Amazon_11570,Das Schimmern der FlÃ¼gel: Jugendmythen,Das Reich,0.19457114099888592,9783250102342,9780330509985,False
631,Covers_20327,Amazon_13700,Histoire secrÃ¨te de Lyon et du Lyonnais (Histoire secrÃ¨te des provinces franÃ§aises),Tao Te Ching,0.22504277697709058,9782226005137,9780486297927,False
632,Covers_40823,Amazon_17458,One Bride:Baby Included,The One,0.3662328883690929,9780373196739,9781785035623,False
633,Covers_43846,Amazon_8030,The Blue Devil (Zebra Regency Romance),The Devil's Dictionary,0.3802161724988396,9780821770498,9780486275420,False
634,Covers_3684,Amazon_15626,Winesburg Ohio (Oxford World's Classics),The World,0.2642903210858666,9780192839770,9781786576538,False
635,Covers_2113,Amazon_10511,Noces Suivi De L'Ete (Folio Series : No 16),Berserk Volume 16,0.22180365744901576,9782070360161,9781593077068,False
636,Covers_43945,Amazon_4844,"Percival Pea, And, Polly Pomegranate",Princess Polly's Potty,0.28524118709280954,9780721406039,9781409302193,False
637,Covers_13100,Amazon_19805,Made for Happiness: Discovering the Meaning of Life With Aristotle,Reading with Meaning,0.3803576090560175,9780887846694,9781571109552,False
638,Covers_40769,Amazon_447,Culpeper's Complete Herbal: A Book of Natural Remedies of Ancient Ills (The Wordsworth Collection Reference Library),The Complete Book Of Ayurvedic Home Remedies,0.30794128387550695,9781853263453,9780749927653,False
639,Covers_17094,Amazon_12106,Baroque and Desperate (Den of Antiquity),The World of Late Antiquity,0.36064190287761977,9780380802258,9780500330227,False
640,Covers_5787,Amazon_20307,"Emile: Or, On Education",Education of the Child,0.3645564500454085,9780465019311,9780880104142,False
641,Covers_12704,Amazon_17341,Rockfort Snow,Kiss of Snow,0.39094387443046397,9781401045371,9780425244890,False
642,Covers_22505,Amazon_13485,Did Adam &amp; Eve Have Bellybuttons...And 199 other questions from Catholic Teenagers,Teenagers,0.328884338153227,9780965922807,9781785211034,False
643,Covers_10781,Amazon_10197,"Overlord'S Bride (The Warrior Series) (Harlequin Historical Series, No 559)","Overlord, Vol. 1 (light novel)",0.29571718083070614,9780373291595,9780316272247,False
644,Covers_15242,Amazon_14387,"Boss In A Million (9 To 5) (Presents, 2095)",A Million Cats,0.35114195429010947,9780373120956,9781782435693,False
645,Covers_44366,Amazon_5524,Tin Cup Dreams : A Long Shot Makes it on the PGA Tour,A Tour of C++,0.3166947101207896,9780786886470,9780321958310,False
646,Covers_2421,Amazon_9436,"CONQUEST: CORTES, MONTEZUMA, AND THE FALL OF OLD MEXICO",Mexico,0.3825992658439126,9780671511043,9780714867526,False
647,Covers_11291,Amazon_3724,High Waving Heather (Phoenix 60p Paperbacks),The Phoenix Project,0.27060248328147846,9781857995459,9781942788294,False
648,Covers_19192,Amazon_2521,Pensar La Matematica,La La Land,0.2888703269797798,9788472236141,9780571539826,False
649,Covers_12339,Amazon_19275,Stories and Poems for Extremely Intelligent Children of All Ages,Art of Conversation - All Ages,0.34347248321225105,9780684868738,9780646462141,False
650,Covers_30987,Amazon_5554,Il faudra bien se rÃ?Â©soudre Ã?Â  mourir seul,OCA / OCP Java SE 8 Programmer Certification Kit,0.11446619207605882,9782207303634,9781119272090,False
651,Covers_10413,Amazon_2539,Angel by My Side: Lily's Story (An Avon Camelot book),My Story,0.3588806734619226,9780380782543,9781589793163,False
652,Covers_18018,Amazon_5382,Die geheime Inquisition. Aus den verbotenen Archiven des Vatikan.,The Art Of Dragon Age: Inquisition,0.24531093953680885,9783548602011,9781616551865,False
653,Covers_3755,Amazon_12543,Taking Chances (Heartland (Scholastic Paperback)),Taking Care of Myself,0.26923838686619156,9780439130257,9781885477941,False
654,Covers_9432,Amazon_13107,O Viajante Imovel: Machado de Assis E O Rio de Janeiro de Seu Tempo,The De-Textbook,0.24544434878349597,9788501057709,9780452298200,False
655,Covers_1537,Amazon_4001,"Rule No. 5, No Sex on the Bus: Confessions of a Tour Leader",Rule #1,0.39098091843423954,9781865085531,9781905211319,False
656,Covers_33137,Amazon_19626,Country Afghans: The Vanessa-Ann Collection,Vanessa Tarot Deck,0.3794473842435777,9780848714185,9781572815742,False
657,Covers_44314,Amazon_12804,Das Cottage hinter den Feldern.,Life in a Cottage Garden,0.2975353813362699,9783404148844,9781846078712,False
658,Covers_24891,Amazon_19994,Maria Jeritza: Primadonna des Verismo,Maria Montessori,0.2868252971026399,9783215043659,9780452279896,False
659,Covers_24318,Amazon_5934,MCSE Windows NT Server 4.0 Study Guide (Exam 70-67),MCSA Windows Server 2012 R2 Complete Study Guide,0.35762515664472433,9780078824913,9781118859919,False
660,Covers_35534,Amazon_5536,FROMKIN/RODMAN INTRODUCTION TO LANGUAGE 4E IE,"C# in Depth, 4E",0.27844273535555875,9780030267222,9781617294532,False
661,Covers_15233,Amazon_15524,Motherland: A Novel,The Novel Cure,0.19389624256808544,9781569472170,9780857864215,False
662,Covers_23436,Amazon_9407,India: Granta 57 (Granta (Viking)),India,0.3406939411656106,9780140141474,9780714859026,False
663,Covers_9194,Amazon_19792,The Killeen,The Story of the World,0.07903835058657858,9780552992039,9781933339054,False
664,Covers_49158,Amazon_13903,Pregnancy As Healing: Holistic Philosophy for Prenatal Care,Holistic Tarot,0.3229065219024449,9780939508044,9781583948354,False
665,Covers_19833,Amazon_21152,Passion Never Knows (Kincaid Trilogy),Passion,0.3938941461690999,9780747235460,9780552561792,False
666,Covers_46582,Amazon_1084,Un grand pas vers le bon Dieu,The Grand Design,0.2536614784848897,9782246407119,9780553819229,False
667,Covers_38403,Amazon_16943,Christy Series #3: The Angry Intruder,The Angry Tide,0.3882227214863144,9780849936883,9780330463300,False
