,covers_id,amazon_id,covers_title,amazon_title,similarity_score,covers_isbn,amazon_isbn,is_match
206,Covers_7566,Amazon_9928,"Oh, wie schÃ?Â¶n ist Panama",Oh She Glows,0.2487984179467622,9783407805331,9780718181505,False
207,Covers_21517,Amazon_18965,Soins du corps,The Canal Du Midi,0.19267663105392308,9782016207680,9781408112731,False
208,Covers_44983,Amazon_15083,Lern- und Arbeitsbuch SAP R/3.,Harry Potter Und Der Stein Der Weisen,0.1023050111963991,9783528057909,9783551354013,False
209,Covers_6022,Amazon_899,"The Wisdom of the Native Americans: Includes the Soul of an Indian and Other Writings by Ohiyesa, and the Great Speeches of Red Jacket, Chief Joseph, and Chief Seattle (Religion and Spirituality)",The Heart and Soul of Change,0.22642318551111745,9781577310792,9781433807091,False
210,Covers_33651,Amazon_994,Korean in a Hurry a Quick Approach to Spoken Korea (Tuttle Language Library),Astrophysics for People in a Hurry,0.2810537265357742,9780804803496,9780393609394,False
211,Covers_21958,Amazon_2598,The Cosmographia of Bernardus Silvestris,The Art of the Lord of the Rings,0.08829851173095048,9780231096256,9780008105754,False
212,Covers_735,Amazon_15524,Cloudsplitter : A Novel,The Novel Cure,0.19389624256808544,9780060930868,9780857864215,False
213,Covers_45246,Amazon_13107,Cabo de Hornos,The De-Textbook,0.17133385080699404,9789561308770,9780452298200,False
214,Covers_1707,Amazon_3492,For Love of Evil : Book Six of Incarnations of Immortality (Incarnations of Immortality (Paperback)),House of Evil,0.2645686361308205,9780380752850,9780312946999,False
215,Covers_32079,Amazon_20228,Los Tres Pasos: UN Relato Imprescindible Para Definir Nuestra Verdadera Pasion Laboral,Pasos 1 Spanish Beginner's Course (Fourth Edition),0.1727009618465438,9788495787149,9781473610682,False
216,Covers_24508,Amazon_9145,The Secret Parts of Fortune : Three Decades of Intense Investigations and Edgy Enthusiasms,A Life in Parts,0.24874154148993355,9780060934460,9781409156598,False
217,Covers_15274,Amazon_18035,Das Haus hinter dem Wind. Roman.,The Other Wind,0.2732985048023641,9783442094127,9781842552117,False
218,Covers_38267,Amazon_2270,Les Valeureux,Dali. Les diners de Gala,0.18170699787806005,9782070377404,9783836508766,False
219,Covers_16717,Amazon_14126,"Ancient Secrets (Silhouette Intimate Moments, No 231)",The Book of Secrets,0.27701628006498696,9780373072316,9781400098347,False
220,Covers_6269,Amazon_1622,"Flashman &amp; the Angel of the Lord: From the Flashman Papers, 1858-59",59 Seconds,0.23805333673774237,9780452274402,9781447273370,False
221,Covers_35830,Amazon_1710,Selig sind die DÃ?Â¼rstenden.,To Die For,0.2013577368192385,9783492236584,9780007264094,False
222,Covers_26687,Amazon_1710,Lulu. Die Geschichte einer Frau.,To Die For,0.22409956909091802,9783442411016,9780007264094,False
223,Covers_12558,Amazon_15737,Die Schone Gegenwart: Roman,Roman Lives,0.24865957584941847,9783492042383,9780199537389,False
224,Covers_37918,Amazon_15524,Afterimage: A Novel,The Novel Cure,0.19389624256808544,9780805066661,9780857864215,False
225,Covers_3921,Amazon_15788,Masochism: Coldness and Cruelty &amp; Venus in Furs,Mars And Venus On A Date,0.2210166728689641,9780942299557,9780091887674,False
226,Covers_37732,Amazon_18345,"The Rancher's Mail Order Bride (Harlequin American Romance, No. 829)",World Order,0.2965218830957443,9780373168309,9780141979007,False
227,Covers_1281,Amazon_16337,"Streams of Silver (Forgotten Realms: The Icewind Dale Trilogy, Book 2)",Forgotten God,0.25718098539106454,9780880386722,9781434767950,False
228,Covers_20516,Amazon_19792,The Y Chromosome,The Story of the World,0.08564935241464153,9780929005164,9781933339054,False
229,Covers_11311,Amazon_1710,Die FlÃ?Â¼chtige.,To Die For,0.2659633386018312,9783499232510,9780007264094,False
230,Covers_23567,Amazon_8502,The Emperor's Pearl : A Judge Dee Mystery (A Judge Dee Mystery),The Pearl,0.28213046627270055,9780226848723,9780140177374,False
231,Covers_33250,Amazon_15083,Lebensweisheit aus der Bibel. Biblische Frauen und MÃ?Â¤nner - Inspiration fÃ?Â¼r heute.,Harry Potter Und Der Stein Der Weisen,0.16362050049841348,9783451273209,9783551354013,False
232,Covers_30736,Amazon_11717,Frommer's Israel from $45 a Day (16th Ed.),D-Day,0.27902070943210816,9780028607160,9780241968970,False
233,Covers_37495,Amazon_2325,Death of a Voodoo Doll (A Penny Spring and Sir Toby Glendower Mystery),Spring,0.2987104502120002,9780881501322,9780241207048,False
234,Covers_37445,Amazon_4807,"Flash, Crash, Rumble, and Roll (Lets Read and Find Out)",Rumble in the Jungle,0.29182046397909395,9780064450126,9781860396601,False
235,Covers_11207,Amazon_17551,"Welshman'S Bride (Harlequin Historical, No. 459)",Devil's Bride,0.23874490075539515,9780373290598,9780380794560,False
236,Covers_1389,Amazon_1710,Fabian Die Geschichte Enes Moralisten,To Die For,0.1938094074388085,9783423110068,9780007264094,False
237,Covers_48995,Amazon_19792,The Interpreter,The Story of the World,0.08947988275413458,9780374177133,9781933339054,False
238,Covers_30720,Amazon_6880,"Retro Desserts: Totally Hip, Updated Classic Desserrts from the '40S, '50S, 60s and '70s",Simply Retro,0.23835355944637737,9780688164447,9781607056843,False
239,Covers_38675,Amazon_8150,Stylistique Comparee Du Francais Et De L,Grammaire progressive du francais - Nouvelle edition,0.2941556159506464,9780775004694,9782090381030,False
240,Covers_34812,Amazon_17845,They Glorified Mary...We Glorified Rice: A Catholic-Lutheran Lexicon,We,0.20147920032680877,9780961343743,9780140185850,False
241,Covers_1866,Amazon_12087,"An Army at Dawn: The War in Africa, 1942-1943, Volume One of the Liberation Trilogy",The Tragedy of Liberation,0.29139814850862505,9780805062885,9781408886359,False
242,Covers_47105,Amazon_15083,Der Ekel.,Harry Potter Und Der Stein Der Weisen,0.25109613951206844,9783499105814,9783551354013,False
243,Covers_14927,Amazon_15737,Die Liebe eines Sommers. Roman.,Roman Lives,0.22904938121738855,9783442067008,9780199537389,False
244,Covers_46440,Amazon_11719,From Lilith to Lilith Fair,Vanity Fair 100 Years:From the Jazz Age to Our Age,0.17858146132191235,9781894160001,9781419708633,False
245,Covers_3598,Amazon_20243,A Shropshire Lad (Dover Thrift Editions),Heart of Darkness Thrift Study,0.18194248889401693,9780486264684,9780486475677,False
246,Covers_26440,Amazon_11728,The EMPIRE OF THE ATOM (Collier Nucleus Science Fiction Classic),The Age Of Empire,0.29657878596488724,9780020259916,9780349105987,False
247,Covers_42205,Amazon_2521,Mentiras histÃ³ricas comÃºnmente creÃ­das (v. 1: Memoria de la historia),La La Land,0.1735783096038927,9788432079122,9780571539826,False
248,Covers_12125,Amazon_21102,The Lonely Silver Rain (The Travis Mcgee Series),The Silver Sword,0.29948769585286966,9780394538990,9780099439493,False
249,Covers_19239,Amazon_5570,"This Kiss (Destiny, Texas) (Silhouette Romance, No. 1541)",The Art of Destiny,0.2947479035280642,9780373195411,9781783297443,False
250,Covers_21894,Amazon_17160,"All-Nighter (Roommates, No 1)",All Change,0.20798430290436615,9780804100229,9780330508988,False
251,Covers_49519,Amazon_8,Cindy macht ihren Weg. LeseRiese. ( Ab 12 J.).,12 Rules for Life,0.1733681680793183,9783785533956,9780241351642,False
252,Covers_1173,Amazon_20848,The Headless Cupid (Yearling Books (Paperback)),The Little House Books,0.18113037503906237,9780440228950,9780064400404,False
253,Covers_17302,Amazon_9846,America: A Jake Grafton Novel,Jamie's America,0.2092361724822518,9780312253417,9780718154769,False
254,Covers_25546,Amazon_611,PARKINSON'S DISEASE : THE COMPLETE GUIDE FOR PATIENTS AND CAREGIVERS,A Short History Of Disease,0.2776102803266763,9780671768195,9781843444190,False
255,Covers_17756,Amazon_16101,Alternatives Games Exercises and Conversations for the Language Classroom (Pilgrims Longman Resource Books),Better Conversations,0.22620991994352183,9780582037670,9781506307459,False
256,Covers_29421,Amazon_10729,"Horoscopo, El",El principito,0.2458391754840508,9788477651512,9788498381498,False
257,Covers_42021,Amazon_2521,La Gruta de Las Sirenas,La La Land,0.2547171467248932,9788439289944,9780571539826,False
258,Covers_10628,Amazon_7593,Stanley Yelnats's Survival Guide to Camp Green Lake,The Lake House,0.2945364002063512,9780440419471,9781447200864,False
259,Covers_45449,Amazon_3097,Damiano (Damiano Trilogy),The Night Trilogy,0.19951074274576275,9780553253474,9780809073641,False
260,Covers_42359,Amazon_7084,Defending the Realm: MI5 and the Shayler Affair: Inside MI5,The Affair,0.27824115229322527,9780233996677,9780553825510,False
261,Covers_16860,Amazon_17339,"The Savage Nation: Saving America from the Liberal Assault on Our Borders, Language and Culture",Savage Nature,0.23697201083114036,9780785263531,9780515149333,False
262,Covers_17725,Amazon_21582,Louis XV (PrÃ©sence de l'histoire),The Spirit of St. Louis,0.26011194589291015,9782262010560,9780743237055,False
263,Covers_46513,Amazon_15626,Don Quixote De LA Mancha (The World's Classics),The World,0.2804852840293601,9780192827265,9781786576538,False
264,Covers_38122,Amazon_14192,"Night of the Living Shark (Daniel M. Pinkwater's Melvinge of the Megaverse, Book 1)",Shark Lady,0.2867824034104172,9780441574827,9781492642046,False
265,Covers_39578,Amazon_3000,"Des jeunes y entrent, des fauves en sortent (Stock/2)",Reminiscences of a Stock Operator,0.1766385544090559,9782234015920,9780471770886,False
266,Covers_43686,Amazon_7893,Sangre a Borbotones (Coleccion Nueva Biblioteca),Aula Internacional - Nueva edicion,0.20436438844824165,9788489618848,9788415846772,False
267,Covers_46306,Amazon_5426,"Congestive Heart Failure: Pathophysiology, Diagnosis, and Comprehensive Approach to Management",Management 3.0,0.2886685742493405,9780387940175,9780321712479,False
268,Covers_19431,Amazon_13690,La mochila de Dora (Dora's Backpack) (Dora The Explorer),The Psychedelic Explorer's Guide,0.16565382950285948,9780689863066,9781594774027,False
269,Covers_13576,Amazon_19792,The Fermata,The Story of the World,0.07903835058657858,9780679759331,9781933339054,False
270,Covers_45345,Amazon_22477,Theodore Dreiser: An American Journey 1908-1945,An Illustrated Journey,0.2792734490462745,9780399135200,9781440320255,False
271,Covers_31079,Amazon_942,Miracle-Gro Beautiful Gardens Made Easy: 39 Quick Project,Meditation Made Easy,0.2983560357946746,9780696216145,9780062515421,False
272,Covers_43136,Amazon_19792,The Koran,The Story of the World,0.08394128781079635,9780804111256,9781933339054,False
273,Covers_13982,Amazon_3534,Manny Lesko: The Erotic History of Estelle Antoinette Francine Chevalier,Marie Antoinette,0.2820249144238988,9780595223923,9780753813058,False
274,Covers_30507,Amazon_16857,Fan Mail,"The Hating Game: 'Warm, witty and wise' The Daily Mail",0.23952290461443107,9780451404824,9780349414263,False
275,Covers_43825,Amazon_11428,"Samuel Pepys: The Man in the Making, 1633-1669",Mind in the Making,0.2728285819147685,9780586064702,9780061732324,False
276,Covers_35047,Amazon_124,Corporations Are Gonna Get Your Mama: Globalization and the Downsizing of the American Dream,Get Out of Your Mind and into Your Life,0.23537744792053159,9781567511123,9781572244252,False
277,Covers_1508,Amazon_7370,A Stab in the Dark (Matthew Scudder Mysteries (Paperback)),"In a Dark, Dark Wood",0.2929887236006714,9780380715749,9780099598244,False
278,Covers_13137,Amazon_18501,L'odore del sangue: Romanzo,Camino del Norte,0.1590024192747589,9788817660761,9781947474109,False
279,Covers_18546,Amazon_4896,"Perilous Pastime (Harlequin Intrigue, No 201)",No Means No!,0.14783998587169386,9780373222018,9781925089226,False
280,Covers_48762,Amazon_9172,Le dÃ?Â®ner de Londres,Le Freak,0.18922742137361356,9782277240112,9780751542776,False
281,Covers_29915,Amazon_15524,The Asiatics : A Novel,The Novel Cure,0.21774721103897118,9780374517670,9780857864215,False
282,Covers_30409,Amazon_4896,"Babycakes (Harlequin Temptation, No 383)",No Means No!,0.16279119489016067,9780373254835,9781925089226,False
283,Covers_38032,Amazon_17467,"Cross-country ski routes of Oregon's Cascades: Mt. Hood, Bend (and southern Washington)",A Bend In The Road,0.2493518008625085,9780898860832,9780751541168,False
284,Covers_17861,Amazon_9372,Die Sache mit den WeihnachtsmÃ?Â¤nnern. ( Ab 10 J.). Ein GroÃ?Â?stadtkrimi.,80/10/10 Diet,0.1692513902522021,9783570209073,9781893831247,False
285,Covers_25685,Amazon_7155,"Rancher And The Lost Bride (Silhouette Romance, No 1153)",The Lost World,0.27408696119148995,9780373191536,9780345538994,False
286,Covers_46969,Amazon_12560,"Beef, Veal, Lamb and Pork (Cooking with Bon Appetit)",Bong Appetit,0.25946110680956047,9780895351388,9781911624561,False
287,Covers_19130,Amazon_1614,Laugh and Learn Too!: Cartoon Features for Church Publications (Reprobooks Series),"Heads, Features and Faces",0.2670808370303726,9780801032219,9780486227085,False
288,Covers_40527,Amazon_22659,Die Oliven von San Pietro. Ein italienisches Abenteuer.,Lonely Planet San Francisco,0.17177477937982646,9783442455171,9781786573544,False
289,Covers_211,Amazon_15524,Bookends : A Novel,The Novel Cure,0.19389624256808544,9780767907811,9780857864215,False
290,Covers_2719,Amazon_19792,The Conservationist,The Story of the World,0.07903835058657858,9780140047165,9781933339054,False
291,Covers_23964,Amazon_8566,El Otono En Pekin (Andanzas),El Amor En Los Tiempos Del Colera,0.20354387298318294,9788472232594,9788497592451,False
292,Covers_36422,Amazon_15134,L'Herbe du diable et la petite fumÃ?Â©e,Le Petite Prince (French),0.288437233912084,9782264007254,9780156013987,False
293,Covers_13830,Amazon_15083,Der Zug nach Mailand.,Harry Potter Und Der Stein Der Weisen,0.1652848758672866,9783453195851,9783551354013,False
294,Covers_35193,Amazon_19167,Guano Stains Grandma: Aka Astounding Anagrams,Dear Grandma,0.2624786810001965,9781858688855,9781907048463,False
295,Covers_36760,Amazon_8115,Latin &amp; Caribbean Grocery Stores Demystified (Take It with You Guides),Cassell's Standard Latin Dictionary - Latin/English - English/Latin,0.23701594695773615,9781580632126,9780025225800,False
296,Covers_41887,Amazon_19798,Monogamy: Stories,Learning Stories,0.24588738664385834,9780060974527,9780857020932,False
297,Covers_38684,Amazon_11897,Daphne Dumaurier : 3 Complete Novels 5S,The Complete Works,0.16010931858738223,9780517349175,9781857152593,False
298,Covers_13857,Amazon_7057,Weekends Are Entertaining: From Cocktail Parties and Brunches to Dinner for Two or Twenty (Everyday Cookbooks),The Dinner,0.28029619048424786,9780783548333,9780857897206,False
299,Covers_45863,Amazon_3257,Arthurian Romances (Everyman's Library ; No. 698),The Library Book,0.22774887113362707,9780460006989,9781782392262,False
300,Covers_33353,Amazon_19792,The BEYONDERS,The Story of the World,0.07903835058657858,9780671698539,9781933339054,False
301,Covers_5265,Amazon_21583,I Had Trouble in Getting to Solla Sollew : (Reissue),I Had to Survive,0.2815820372466519,9780394800929,9781472124173,False
302,Covers_11260,Amazon_3470,Voyage Au Bout De LA Nuit,The Unlikely Voyage of Jack De Crow,0.25606578382761175,9782070360284,9781574091526,False
303,Covers_11272,Amazon_3701,LA Vida Sale Al Encuentro (ColecciÃ³n Libros de bolsillo Z),The Challenger Sale,0.22773745354661373,9788426109859,9780670922857,False
304,Covers_33062,Amazon_18501,Mas Alla Del Jardin,Camino del Norte,0.16139133922190435,9788408041764,9781947474109,False
305,Covers_29335,Amazon_6743,I Can't Wait Until Christmas: Featuring Jim Henson's Sesame Street Muppets (Little Golden Book),Elmo's 12 Days of Christmas: Sesame Street,0.29498647472515277,9780307004567,9780375825064,False
306,Covers_2918,Amazon_17444,Mrs. Jeffries Dusts for Clues,Mrs. Hemingway,0.24837577589055207,9780425137048,9781447226888,False
307,Covers_41569,Amazon_7557,Don't: A manual of mistakes &amp; improprieties more or less prevalent in conduct and speech,The Secret Speech,0.2830664125893175,9780946014026,9780857204097,False
308,Covers_31224,Amazon_2521,Histoire de la philosophie moderne et contemporaine,La La Land,0.21017983280899089,9782253942726,9780571539826,False
309,Covers_2018,Amazon_15524,Wideacre : A Novel,The Novel Cure,0.19389624256808544,9780743249294,9780857864215,False
310,Covers_27543,Amazon_5477,"A Michener Miscellany, 1950-1970",Vargic's Miscellany of Curious Maps,0.2676272973210802,9780449225264,9780718181147,False
311,Covers_40714,Amazon_19792,Polgara the Sorceress,The Story of the World,0.06327613445995359,9780345416629,9781933339054,False
312,Covers_21439,Amazon_1710,Die Umarmung des Todes.,To Die For,0.23962051783505098,9783442309177,9780007264094,False
313,Covers_41044,Amazon_2521,Le Salaire De La Peur,La La Land,0.2610351749669071,9782266023023,9780571539826,False
314,Covers_39300,Amazon_20684,"Rip Van Winkle: The Strange Men of the Mountains, Legend of Sleepy Hollow: The Headless Horseman",Out of the Mountains,0.2840678113231062,9780590014960,9780199737505,False
315,Covers_17567,Amazon_19792,The Anonymous Amanuensis,The Story of the World,0.06004107215848788,9781931696906,9781933339054,False
316,Covers_43385,Amazon_10874,"Lone Star and the Biggest Gun in the West (Lonestar, No 36)",Berserk Volume 36,0.27144663548098563,9780515083323,9781595829429,False
317,Covers_20836,Amazon_1920,"Commitments (Harlequin American Romance, No 205)",Modern Romance,0.1968951780619153,9780373162055,9780141981468,False
318,Covers_24526,Amazon_8151,"Toy Story 2 - Woody's Roundup: Fool's Gold - Book #4 (Woody's Round-Up, 4)","Project X Origins: Turquoise Book Band, Oxford Level 7: Hide and Seek: Where's Woody?",0.2714200880438305,9780786844456,9780198301639,False
319,Covers_21291,Amazon_498,My First Church Book: Shaped Naptime Tales (Shaped Naptime Tale),The No-Cry Nap Solution: Guaranteed Gentle Ways to Solve All Your Naptime Problems,0.24435175086563926,9780307122100,9780071596954,False
320,Covers_27243,Amazon_3651,Extended Massive Orgasm: How You Can Give and Receive Intense Sexual Pleasure,Give and Take,0.23893660091796864,9780897932899,9781780224725,False
321,Covers_42169,Amazon_14842,"Courtship In Granite Ridge (Harlequin Silhouette Desire, No 1128)",Desire Map,0.17925509574950726,9780373761289,9781622032518,False
322,Covers_5144,Amazon_19792,The Persecutor,The Story of the World,0.07903835058657858,9780800781774,9781933339054,False
323,Covers_25229,Amazon_4896,No Quarter Asked,No Means No!,0.19996333202842997,9780373832132,9781925089226,False
324,Covers_35991,Amazon_1217,Fossil: Isaac's Universe (DAW book collectors),Human Universe,0.2627841339133032,9780886775735,9780008125080,False
325,Covers_11812,Amazon_12356,"Second Chances (American Romance, No. 410)",Second Nature,0.2563563307692972,9780373164103,9780802140111,False
326,Covers_35867,Amazon_18736,Westside : Young Men and Hip Hop in L.A.,Red Men,0.21405365220006628,9780684865065,9781845967109,False
327,Covers_49641,Amazon_5963,Computer Simulated Experiments for Electronic Devices Using Electronics Workbench (2nd Edition),Electronics For Kids,0.2950492077971464,9780130845009,9781593277253,False
328,Covers_15312,Amazon_903,Bertie and the Tinman,The Mind and the Brain,0.10187621556773557,9780892961962,9780060988470,False
329,Covers_31197,Amazon_1048,"Life With Riley (Silhouette Romance, 1617)",Life 3.0,0.2598283562421808,9780373196173,9780141981802,False
330,Covers_49443,Amazon_7075,Paperback Thriller,The Breakdown: The gripping thriller from the bestselling author of Behind Closed Doors,0.25756131635767526,9780380008667,9781848454996,False
331,Covers_43966,Amazon_15164,High Tide in Tucson: Essays from Now or Never (Thorndike Large Print Americana Series),Essays,0.2639064389155679,9780786206308,9780141183060,False
332,Covers_44355,Amazon_15584,GrÃ?Â¢ce et DÃ?Â©nuement,No et moi,0.20264421826895698,9782290302750,9782253124801,False
333,Covers_2205,Amazon_10696,"YuYu Hakusho, Vol. 1",Batman Vol. 1,0.18157332460757586,9781569319048,9781401235413,False
334,Covers_30901,Amazon_19143,AMPHIBIANS AND REPTILES,Q And A A Day,0.10071391251503432,9780002200837,9780307719775,False
335,Covers_46798,Amazon_2521,La maman des poissons,La La Land,0.2716985450007122,9782278049424,9780571539826,False
336,Covers_42350,Amazon_16068,"Tartuffe, by Moliere",Living By The Book,0.20465199073860227,9780156881807,9780802408235,False
337,Covers_11495,Amazon_2669,Tristram Shandy (Classics Library (NTC)),The Library Of Piano Classics,0.2872992966104232,9781853262913,9780825611117,False
338,Covers_26105,Amazon_14401,The Christopher Churchmouse Treasury (Christopher Churchmouse Classics),A Forager's Treasury,0.15734048081544694,9780896930780,9781877505164,False
339,Covers_25209,Amazon_20340,El aire de un crimen: Novela (ColecciÃ³n Autores espaÃ±oles e hispanoamericanos),El Celler de Can Roca,0.1259928819667318,9788432055362,9781910690291,False
340,Covers_34783,Amazon_19792,The Untouchables,The Story of the World,0.07903835058657858,9780804101615,9781933339054,False
341,Covers_26769,Amazon_11596,Eight Cousins or the Aunt Hill (Puffin Classics),Golden Hill,0.271827120013325,9780140374568,9780571225200,False
342,Covers_26967,Amazon_16485,"The Mystery on Stage (Boxcar Children Mysteries, 43)",The Book of Mysteries,0.254289288983531,9780807554180,9781629989419,False
343,Covers_38062,Amazon_9118,Makenzies: David (The Mackenzies Series),Camp David,0.2940153428323616,9780380793372,9780241957721,False
344,Covers_10050,Amazon_8572,Silas Marner (Signet Classics (Paperback)),The Penguin Classics Book,0.16024668449353816,9780451527219,9780241320853,False
345,Covers_44880,Amazon_19792,The Terrorists,The Story of the World,0.08709642803186955,9780394724522,9781933339054,False
346,Covers_44227,Amazon_8895,Tief im Netz. leo( a)fergusrules.com.,Justinguitar.com Beginner's Songbook,0.17822097055081204,9783423205665,9781780387109,False
347,Covers_3831,Amazon_18767,The Junction Boys: How Ten Days in Hell with Bear Bryant Forged a Championship Team,Championship Fighting,0.26382545374373395,9780312267551,9781501111488,False
348,Covers_20335,Amazon_2521,La Symphonie Pastorale Isabelle,La La Land,0.25458378163257334,9780140019506,9780571539826,False
349,Covers_34504,Amazon_15083,Der Talisman,Harry Potter Und Der Stein Der Weisen,0.27114025576501616,9783453866782,9783551354013,False
350,Covers_3060,Amazon_15243,A Midsummer Night's Dream (Wordsworth Collection),A Midsummer Night's Dream,0.7895103714012968,9781853260308,9781853260308,True
351,Covers_6184,Amazon_16607,Going to Pieces Without Falling Apart: A Buddhist Perspective on Wholeness,Going to Pieces without Falling Apart,0.7417515448138062,9780767902359,9780767902359,True
352,Covers_6209,Amazon_15317,Death and the Maiden (Penguin Plays),Death and the Maiden,0.7758208507128919,9780140246841,9780140246841,True
353,Covers_876,Amazon_4880,Jane Eyre (Wordsworth Classics),Jane Eyre,0.7954553653098997,9781853260209,9781853260209,True
354,Covers_5150,Amazon_6221,Knitting Without Tears : Basic Techniques and Easy-to-Follow Directions for Garments to Fit All Sizes (Knitting Without Tears SL 466),Knitting Without Tears,0.6651853277389651,9780684135052,9780684135052,True
355,Covers_670,Amazon_7778,Tears of the Moon (Irish Trilogy),Tears of the Moon,0.7387744218447965,9780515128543,9780515128543,True
356,Covers_8427,Amazon_11420,The Multi-Orgasmic Man: Sexual Secrets Every Man Should Know,Multi-Orgasmic Man,0.7144534824744417,9780062513366,9780062513366,True
357,Covers_5476,Amazon_6784,The Artist's Complete Guide to Figure Drawing: A Contemporary Perspective on the Classical Tradition,The Artist's Complete Guide To Figure Drawing,0.7068926520560191,9780823003037,9780823003037,True
358,Covers_6085,Amazon_14160,My Side of the Mountain (Puffin Modern Classics),My Side of the Mountain,0.7374461116367333,9780142401118,9780142401118,True
359,Covers_3596,Amazon_16290,The Way of Zen (Vintage Spiritual Classics),The Way of Zen,0.688816244485808,9780375705106,9780375705106,True
360,Covers_2279,Amazon_14434,The Log from the Sea of Cortez (Penguin Great Books of the 20th Century),The Log from the Sea of Cortez,0.7684245511382071,9780140187441,9780140187441,True
361,Covers_3582,Amazon_17359,A Room With a View (Penguin Twentieth-Century Classics),A Room with a View,0.6876942900833861,9780141183299,9780141183299,True
362,Covers_3782,Amazon_9171,Duchess of Malfi (Dover Thrift Editions),The Duchess of Malfi,0.7645530819912257,9780486406602,9780486406602,True
363,Covers_582,Amazon_3429,Kon-Tiki: Across the Pacific by Raft,Kon Tiki,0.6619728645092451,9780671726522,9780671726522,True
364,Covers_4850,Amazon_13552,Interpretation of Dreams (Classics of World Literature),The Interpretation of Dreams,0.7308390384859802,9781853264849,9781853264849,True
365,Covers_5929,Amazon_1677,Wiggling Worms at Work (Let's-Read-and-Find-Out Science 2),Wiggling Worms at Work,0.7385573142772106,9780064451994,9780064451994,True
366,Covers_515,Amazon_17706,Neuromancer (Remembering Tomorrow),Neuromancer,0.659224108040079,9780441569595,9780441569595,True
367,Covers_32,Amazon_13838,"The Complete Book of Incense, Oils &amp; Brews (Llewellyn's Practical Magick)","The Complete Book of Incense, Oils and Brews",0.7735610693615269,9780875421285,9780875421285,True
368,Covers_3384,Amazon_16123,DICTIONARY OF ANGELS: INCLUDING THE FALLEN ANGELS,Dictionary of Angels,0.7517473211963366,9780029070529,9780029070529,True
369,Covers_5028,Amazon_16680,The Sacred and Profane: The Nature of Religion,The Sacred and the Profane,0.7837258409984494,9780156792011,9780156792011,True
370,Covers_5761,Amazon_20279,A Rainbow of My Own,Freeman Don : Rainbow of My Own,0.6799807302938028,9780140503289,9780140503289,True
371,Covers_4296,Amazon_237,The Web That Has No Weaver : Understanding Chinese Medicine,The Web That Has No Weaver,0.7872724089700703,9780809228409,9780809228409,True
372,Covers_277,Amazon_11514,The Importance of Being Earnest (Dover Thrift Editions),The Importance of Being Earnest,0.7925203588575269,9780486264783,9780486264783,True
373,Covers_3689,Amazon_11808,Tacitus: The Annals of Imperial Rome (Penguin Classics),The Annals of Imperial Rome,0.7612630451067361,9780140440607,9780140440607,True
374,Covers_6565,Amazon_22598,Blue Highways : A Journey into America,Blue Highways,0.7351151215198113,9780316353298,9780316353298,True
375,Covers_5234,Amazon_2960,Persepolis : The Story of a Childhood,Persepolis,0.7029901062840572,9780375714573,9780375714573,True
376,Covers_254,Amazon_15927,The Art and Craft of Feature Writing,The Art and Craft of Feature Writing: Based on the Wall Street Journal Guide,0.7058299844130544,9780452261587,9780452261587,True
377,Covers_4384,Amazon_8496,Introducing Neuro-Linguistic Programming: Psychological Skills for Understanding and Influencing People,Introducing Neuro-Linguistic Programming,0.7061459423951225,9781855383449,9781855383449,True
378,Covers_5009,Amazon_1705,One Two Three...Infinity: Facts and Speculations of Science,"One, Two, Three...Infinity",0.6853334710999195,9780486256641,9780486256641,True
379,Covers_2527,Amazon_13876,Bringers of the Dawn: Teachings from the Pleiadians,Bringers of the Dawn,0.6681403307085204,9780939680986,9780939680986,True
380,Covers_3809,Amazon_11550,The Histories (Penguin Classics),The Histories,0.7459513832282777,9780140449082,9780140449082,True
381,Covers_2613,Amazon_18184,"Grave Peril (The Dresden Files, Book 3)",Grave Peril,0.693588769164206,9780451458445,9780451458445,True
382,Covers_5429,Amazon_16595,A Tale of Three Kings: A Study of Brokenness,A Tale of Three Kings,0.7022099244501562,9780842369084,9780842369084,True
383,Covers_4726,Amazon_13673,The Power Is Within You/136t,The Power Is Within You,0.7482206109583215,9781561700233,9781561700233,True
384,Covers_4407,Amazon_18597,A Twist of the Wrist: The Motorcycle Road Racers Handbook,Twist of the Wrist I,0.6656425194078497,9780965045018,9780965045018,True
385,Covers_7155,Amazon_8440,How to Read a Poem: And Fall in Love with Poetry,How to Read a Poem,0.6983572479720996,9780156005661,9780156005661,True
386,Covers_4238,Amazon_11401,The Parent's Tao Te Ching: Ancient Advice for Modern Parents : A New Interpretation,The Parent's Tao Te Ching,0.677485373046505,9781569246627,9781569246627,True
387,Covers_4437,Amazon_18739,When Pride Still Mattered : A Life Of Vince Lombardi,When Pride Still Mattered,0.7115106367229429,9780684870182,9780684870182,True
388,Covers_436,Amazon_7881,Wide Sargasso Sea (Penguin Student Editions),Wide Sargasso Sea,0.7870995717564871,9780140818031,9780140818031,True
389,Covers_5827,Amazon_14246,Pastured Poultry Profits,Pastured Poultry Profit$,0.7029165374811556,9780963810908,9780963810908,True
390,Covers_1531,Amazon_15049,Candide (Dover Thrift Editions),Candide,0.6612007245552597,9780486266893,9780486266893,True
391,Covers_91,Amazon_11009,Light on Yoga: Yoga Dipika,Light on Yoga,0.7822677893177867,9780805210316,9780805210316,True
